Date,High,Low,Open,Close,Volume,Adj Close
1997-10-08,8184.7001953125,8051.35009765625,8178.7998046875,8095.10009765625,59730000,8095.10009765625
1997-10-09,8094.080078125,8002.72998046875,8094.080078125,8061.39990234375,49660000,8061.39990234375
1997-10-10,8059.4501953125,8002.72998046875,8059.4501953125,8045.2001953125,40120000,8045.2001953125
1997-10-13,8114.7099609375,8042.75,8042.7998046875,8072.2001953125,29900000,8072.2001953125
1997-10-14,8112.25,8018.93017578125,8073.2001953125,8096.2998046875,57860000,8096.2998046875
1997-10-15,8093.10009765625,8035.39013671875,8093.10009765625,8058.0,44920000,8058.0
1997-10-16,8112.740234375,7896.39013671875,8058.5,7938.89990234375,67500000,7938.89990234375
1997-10-17,7934.2099609375,7755.68017578125,7931.2998046875,7847.0,81010000,7847.0
1997-10-20,7924.8798828125,7815.60009765625,7847.5,7921.39990234375,64290000,7921.39990234375
1997-10-21,8064.60986328125,7921.93017578125,7922.2001953125,8060.39990234375,66020000,8060.39990234375
1997-10-22,8059.93994140625,7993.89013671875,8058.7001953125,8034.60009765625,89950000,8034.60009765625
1997-10-23,8029.0,7805.0400390625,8023.39990234375,7847.7998046875,86340000,7847.7998046875
1997-10-24,7939.60986328125,7695.509765625,7852.7001953125,7715.39990234375,91090000,7715.39990234375
1997-10-27,7714.419921875,7159.919921875,7714.39990234375,7161.2001953125,91830000,7161.2001953125
1997-10-28,7515.02001953125,6971.06982421875,7160.89990234375,7498.2998046875,160970000,7498.2998046875
1997-10-29,7621.60009765625,7456.080078125,7498.60009765625,7506.7001953125,95990000,7506.7001953125
1997-10-30,7543.009765625,7381.18017578125,7497.7998046875,7381.7001953125,77160000,7381.7001953125
1997-10-31,7495.85986328125,7352.68994140625,7390.0,7442.10009765625,70370000,7442.10009765625
1997-11-03,7674.39990234375,7443.06982421875,7445.7998046875,7674.39990234375,67160000,7674.39990234375
1997-11-04,7701.64990234375,7622.330078125,7674.2001953125,7689.10009765625,56330000,7689.10009765625
1997-11-05,7765.75,7664.56982421875,7688.2001953125,7692.60009765625,56780000,7692.60009765625
1997-11-06,7708.0400390625,7640.259765625,7691.7998046875,7683.2001953125,54580000,7683.2001953125
1997-11-07,7678.56982421875,7487.759765625,7678.56982421875,7581.2998046875,66150000,7581.2998046875
1997-11-10,7656.22021484375,7540.56005859375,7581.60009765625,7552.60009765625,51810000,7552.60009765625
1997-11-11,7599.740234375,7518.2099609375,7552.60009765625,7558.7001953125,47530000,7558.7001953125
1997-11-12,7554.31005859375,7393.7099609375,7554.2998046875,7401.2998046875,63890000,7401.2998046875
1997-11-13,7499.7900390625,7349.990234375,7400.10009765625,7487.7998046875,66900000,7487.7998046875
1997-11-14,7590.16015625,7467.3798828125,7486.7998046875,7572.5,60500000,7572.5
1997-11-17,7738.490234375,7575.669921875,7582.7998046875,7698.2001953125,64880000,7698.2001953125
1997-11-18,7720.81005859375,7643.2099609375,7693.2998046875,7650.7998046875,59380000,7650.7998046875
1997-11-19,7753.9599609375,7625.52978515625,7646.39990234375,7724.7001953125,50760000,7724.7001953125
1997-11-20,7856.2001953125,7724.64990234375,7725.89990234375,7826.60009765625,61630000,7826.60009765625
1997-11-21,7881.06982421875,7791.5498046875,7827.89990234375,7881.06982421875,63730000,7881.06982421875
1997-11-24,7881.06982421875,7753.25,7876.60009765625,7767.89990234375,52420000,7767.89990234375
1997-11-25,7821.39013671875,7739.56982421875,7767.2001953125,7809.0,56360000,7809.0
1997-11-26,7846.5,7794.52978515625,7809.2001953125,7794.7998046875,47420000,7794.7998046875
1997-11-28,7853.22021484375,7794.77978515625,7795.2998046875,7823.10009765625,20080000,7823.10009765625
1997-12-01,8015.10009765625,7825.1201171875,7825.1201171875,8013.10009765625,58280000,8013.10009765625
1997-12-02,8041.7099609375,7995.2099609375,8012.60009765625,8018.7998046875,55750000,8018.7998046875
1997-12-03,8076.02001953125,7961.64013671875,8017.2998046875,8032.0,63020000,8032.0
1997-12-04,8113.81982421875,8023.7998046875,8032.7998046875,8050.2001953125,64380000,8050.2001953125
1997-12-05,8166.2900390625,8017.08984375,8046.2001953125,8149.10009765625,60710000,8149.10009765625
1997-12-08,8158.080078125,8083.72998046875,8148.89990234375,8110.7998046875,46280000,8110.7998046875
1997-12-09,8111.08984375,8029.77001953125,8110.7998046875,8049.7001953125,51060000,8049.7001953125
1997-12-10,8049.419921875,7922.35009765625,8048.89990234375,7978.7998046875,62990000,7978.7998046875
1997-12-11,7973.97021484375,7815.169921875,7973.7998046875,7849.0,63790000,7849.0
1997-12-12,7904.93994140625,7784.330078125,7849.5,7838.2998046875,55520000,7838.2998046875
1997-12-15,7947.7099609375,7838.2998046875,7838.2998046875,7922.60009765625,54110000,7922.60009765625
1997-12-16,8019.81982421875,7924.330078125,7924.330078125,7976.2998046875,57110000,7976.2998046875
1997-12-17,8034.0,7932.0400390625,7978.2998046875,7957.39990234375,56990000,7957.39990234375
1997-12-18,7955.8701171875,7810.4501953125,7953.39990234375,7846.5,62330000,7846.5
1997-12-19,7846.47021484375,7576.93017578125,7846.47021484375,7756.2998046875,98690000,7756.2998046875
1997-12-22,7844.72021484375,7743.33984375,7758.5,7819.2998046875,50130000,7819.2998046875
1997-12-23,7823.0498046875,7689.27978515625,7818.7998046875,7691.7998046875,40540000,7691.7998046875
1997-12-24,7740.35009765625,7660.1298828125,7693.0,7660.1298828125,25510000,7660.1298828125
1997-12-26,7717.93017578125,7659.14013671875,7660.10009765625,7679.2998046875,13340000,7679.2998046875
1997-12-29,7801.6298828125,7677.2998046875,7679.2998046875,7792.39990234375,35190000,7792.39990234375
1997-12-30,7922.7001953125,7791.509765625,7796.39990234375,7916.0,43620000,7916.0
1997-12-31,7959.56005859375,7886.56982421875,7916.2001953125,7908.2998046875,36720000,7908.2998046875
1998-01-02,7965.0400390625,7880.85009765625,7910.2001953125,7965.0,47030000,7965.0
1998-01-05,8035.5400390625,7912.97998046875,7967.0,7979.0,67560000,7979.0
1998-01-06,7978.25,7880.35009765625,7978.25,7906.25,60200000,7906.25
1998-01-07,7905.759765625,7776.97021484375,7904.7998046875,7902.2998046875,60990000,7902.2998046875
1998-01-08,7902.02001953125,7796.14990234375,7902.0,7802.60009765625,63720000,7802.60009765625
1998-01-09,7800.1298828125,7527.35986328125,7799.89990234375,7580.39990234375,86300000,7580.39990234375
1998-01-12,7652.66015625,7443.41015625,7575.2001953125,7647.2001953125,80340000,7647.2001953125
1998-01-13,7733.1201171875,7645.68994140625,7646.39990234375,7732.10009765625,69010000,7732.10009765625
1998-01-14,7788.919921875,7707.9599609375,7732.10009765625,7784.7001953125,60650000,7784.7001953125
1998-01-15,7783.93994140625,7686.5400390625,7783.7001953125,7691.7998046875,55900000,7691.7998046875
1998-01-16,7803.1201171875,7696.009765625,7696.009765625,7753.5,72620000,7753.5
1998-01-20,7874.8701171875,7749.56005859375,7753.7998046875,7873.10009765625,69310000,7873.10009765625
1998-01-21,7872.1201171875,7737.35986328125,7871.89990234375,7794.39990234375,69130000,7794.39990234375
1998-01-22,7797.89013671875,7701.97998046875,7793.39990234375,7730.89990234375,73460000,7730.89990234375
1998-01-23,7776.97021484375,7642.7001953125,7730.60009765625,7700.7001953125,61250000,7700.7001953125
1998-01-26,7757.77978515625,7690.77001953125,7701.72998046875,7712.93994140625,52540000,7712.93994140625
1998-01-27,7848.4599609375,7708.7099609375,7713.18994140625,7815.080078125,69300000,7815.080078125
1998-01-28,7919.2099609375,7815.080078125,7815.080078125,7915.47021484375,73510000,7915.47021484375
1998-01-29,8015.1201171875,7883.08984375,7916.72021484375,7973.02001953125,77770000,7973.02001953125
1998-01-30,7985.97021484375,7893.0498046875,7971.27001953125,7906.5,53670000,7906.5
1998-02-02,8122.22998046875,7909.990234375,7909.990234375,8107.77978515625,64720000,8107.77978515625
1998-02-03,8164.330078125,8057.7099609375,8107.77978515625,8160.35009765625,59100000,8160.35009765625
1998-02-04,8160.10009765625,8090.10009765625,8158.60009765625,8129.7099609375,56070000,8129.7099609375
1998-02-05,8182.27001953125,8071.91015625,8128.7099609375,8117.25,60110000,8117.25
1998-02-06,8211.91015625,8113.1298828125,8113.759765625,8189.490234375,49520000,8189.490234375
1998-02-09,8216.650390625,8141.91015625,8191.490234375,8180.52001953125,45450000,8180.52001953125
1998-02-10,8320.0302734375,8178.27978515625,8179.77978515625,8295.6103515625,67300000,8295.6103515625
1998-02-11,8314.5498046875,8276.9296875,8293.3701171875,8314.5498046875,50190000,8314.5498046875
1998-02-12,8390.26953125,8238.3203125,8311.3095703125,8369.599609375,57830000,8369.599609375
1998-02-13,8374.830078125,8311.8095703125,8366.8603515625,8370.099609375,44030000,8370.099609375
1998-02-17,8446.3203125,8368.599609375,8368.599609375,8398.5,57180000,8398.5
1998-02-18,8451.0595703125,8361.8798828125,8393.509765625,8451.0595703125,55000000,8451.0595703125
1998-02-19,8451.8095703125,8369.349609375,8451.8095703125,8375.580078125,54340000,8375.580078125
1998-02-20,8424.400390625,8318.5302734375,8375.830078125,8413.9404296875,57230000,8413.9404296875
1998-02-23,8446.5703125,8374.830078125,8413.9404296875,8410.2001953125,47940000,8410.2001953125
1998-02-24,8421.66015625,8345.4404296875,8408.2099609375,8370.099609375,53390000,8370.099609375
1998-02-25,8489.169921875,8368.849609375,8368.849609375,8457.7802734375,47540000,8457.7802734375
1998-02-26,8503.1201171875,8419.919921875,8455.2900390625,8490.669921875,49390000,8490.669921875
1998-02-27,8566.8896484375,8474.9697265625,8489.669921875,8545.7197265625,55150000,8545.7197265625
1998-03-02,8566.8896484375,8510.83984375,8544.4697265625,8550.4501953125,55600000,8550.4501953125
1998-03-03,8585.080078125,8509.349609375,8548.7099609375,8584.830078125,57200000,8584.830078125
1998-03-04,8583.0400390625,8494.650390625,8582.58984375,8539.240234375,51380000,8539.240234375
1998-03-05,8537.0498046875,8405.7197265625,8536.7998046875,8444.330078125,57110000,8444.330078125
1998-03-06,8570.8798828125,8444.580078125,8446.8203125,8569.3896484375,56180000,8569.3896484375
1998-03-09,8624.4404296875,8541.240234375,8570.6298828125,8567.1396484375,60730000,8567.1396484375
1998-03-10,8650.099609375,8566.6396484375,8567.6396484375,8643.1201171875,52660000,8643.1201171875
1998-03-11,8695.1904296875,8639.6298828125,8642.3701171875,8675.75,48620000,8675.75
1998-03-12,8682.48046875,8611.240234375,8673.759765625,8659.5595703125,46110000,8659.5595703125
1998-03-13,8698.419921875,8592.7998046875,8659.5595703125,8602.51953125,48870000,8602.51953125
1998-03-16,8718.849609375,8602.01953125,8603.509765625,8718.849609375,49980000,8718.849609375
1998-03-17,8749.990234375,8683.98046875,8718.849609375,8749.990234375,51720000,8749.990234375
1998-03-18,8780.1298828125,8706.8896484375,8746.5,8775.400390625,48740000,8775.400390625
1998-03-19,8803.0498046875,8759.9501953125,8770.919921875,8803.0498046875,54710000,8803.0498046875
1998-03-20,8913.41015625,8803.2998046875,8803.7998046875,8906.4296875,78600000,8906.4296875
1998-03-23,8900.1396484375,8807.2900390625,8899.7099609375,8816.25,52570000,8816.25
1998-03-24,8920.3798828125,8817.5,8817.5,8904.4404296875,46280000,8904.4404296875
1998-03-25,8959.240234375,8800.0595703125,8905.1904296875,8872.7998046875,59390000,8872.7998046875
1998-03-26,8892.98046875,8820.990234375,8868.5703125,8846.8896484375,52240000,8846.8896484375
1998-03-27,8895.7197265625,8771.91015625,8846.150390625,8796.080078125,57390000,8796.080078125
1998-03-30,8827.9599609375,8748.740234375,8795.080078125,8782.1201171875,44030000,8782.1201171875
1998-03-31,8898.9599609375,8776.8896484375,8783.1201171875,8799.8095703125,61770000,8799.8095703125
1998-04-01,8883.759765625,8748.740234375,8801.5595703125,8868.3203125,79540000,8868.3203125
1998-04-02,8997.1103515625,8861.33984375,8868.3203125,8986.6396484375,74630000,8986.6396484375
1998-04-03,9030.490234375,8946.2900390625,8986.6396484375,8983.41015625,65520000,8983.41015625
1998-04-06,9094.509765625,8983.41015625,8983.41015625,9033.23046875,76620000,9033.23046875
1998-04-07,9033.98046875,8893.48046875,9033.23046875,8956.5,74580000,8956.5
1998-04-08,8968.9599609375,8861.83984375,8956.5,8891.48046875,71630000,8891.48046875
1998-04-09,9014.2998046875,8890.740234375,8891.48046875,8994.8603515625,56620000,8994.8603515625
1998-04-13,9025.259765625,8925.6103515625,8997.1103515625,9012.2998046875,62320000,9012.2998046875
1998-04-14,9121.41015625,9013.7998046875,9014.2998046875,9110.2001953125,61980000,9110.2001953125
1998-04-15,9162.26953125,9083.5498046875,9110.4501953125,9162.26953125,67260000,9162.26953125
1998-04-16,9164.759765625,9041.9501953125,9162.26953125,9076.5703125,64980000,9076.5703125
1998-04-17,9167.5,9052.91015625,9077.5703125,9167.5,62810000,9167.5
1998-04-20,9172.73046875,9091.51953125,9166.75,9141.83984375,60310000,9141.83984375
1998-04-21,9193.650390625,9098.25,9137.849609375,9184.9404296875,67520000,9184.9404296875
1998-04-22,9213.330078125,9165.259765625,9184.9296875,9176.7197265625,55020000,9176.7197265625
1998-04-23,9209.099609375,9114.6904296875,9176.9599609375,9143.330078125,66130000,9143.330078125
1998-04-24,9160.01953125,9020.0302734375,9143.830078125,9064.6201171875,68360000,9064.6201171875
1998-04-27,9058.6396484375,8840.669921875,9058.1396484375,8917.6396484375,78750000,8917.6396484375
1998-04-28,9006.5703125,8863.580078125,8920.8798828125,8898.9599609375,63230000,8898.9599609375
1998-04-29,8995.1103515625,8899.2099609375,8899.2099609375,8951.51953125,51340000,8951.51953125
1998-04-30,9128.6396484375,8953.509765625,8953.509765625,9063.3701171875,58810000,9063.3701171875
1998-05-01,9147.8203125,9066.6103515625,9066.6103515625,9147.0703125,50100000,9147.0703125
1998-05-04,9261.91015625,9145.330078125,9145.330078125,9192.66015625,50980000,9192.66015625
1998-05-05,9198.1396484375,9104.4697265625,9192.66015625,9147.5703125,42750000,9147.5703125
1998-05-06,9180.2001953125,9049.919921875,9146.1904296875,9054.650390625,45340000,9054.650390625
1998-05-07,9055.650390625,8965.2197265625,9053.16015625,8976.6796875,52340000,8976.6796875
1998-05-08,9095.75,8971.2001953125,8978.169921875,9055.150390625,51560000,9055.150390625
1998-05-11,9189.669921875,9055.400390625,9055.509765625,9091.51953125,56820000,9091.51953125
1998-05-12,9175.7197265625,9059.8798828125,9089.5302734375,9161.76953125,56310000,9161.76953125
1998-05-13,9225.5400390625,9157.0302734375,9158.6201171875,9211.83984375,59710000,9211.83984375
1998-05-14,9221.5595703125,9113.9404296875,9211.33984375,9172.23046875,72870000,9172.23046875
1998-05-15,9186.1796875,9090.51953125,9170.33984375,9096.0,65290000,9096.0
1998-05-18,9128.8896484375,8999.849609375,9092.9697265625,9050.91015625,53140000,9050.91015625
1998-05-19,9113.4404296875,9038.2099609375,9052.16015625,9054.650390625,55270000,9054.650390625
1998-05-20,9172.98046875,9052.01953125,9053.759765625,9171.48046875,62430000,9171.48046875
1998-05-21,9202.3701171875,9104.9697265625,9171.73046875,9132.3701171875,58660000,9132.3701171875
1998-05-22,9164.259765625,9077.3203125,9132.3701171875,9114.4404296875,34130000,9114.4404296875
1998-05-26,9168.740234375,8962.73046875,9114.4404296875,8963.73046875,43350000,8963.73046875
1998-05-27,8964.0595703125,8788.099609375,8963.8095703125,8936.5703125,66910000,8936.5703125
1998-05-28,8993.1201171875,8900.7001953125,8933.4697265625,8970.2001953125,47970000,8970.2001953125
1998-05-29,9027.0,8899.9501953125,8970.2001953125,8899.9501953125,49310000,8899.9501953125
1998-06-01,8981.41015625,8864.080078125,8900.9501953125,8922.3701171875,54770000,8922.3701171875
1998-06-02,8976.6796875,8872.2998046875,8922.8701171875,8891.240234375,55160000,8891.240234375
1998-06-03,8928.349609375,8789.849609375,8889.4404296875,8803.7998046875,46970000,8803.7998046875
1998-06-04,8876.5400390625,8749.740234375,8804.2998046875,8870.5595703125,49950000,8870.5595703125
1998-06-05,9039.4599609375,8870.5595703125,8870.5595703125,9037.7099609375,53630000,9037.7099609375
1998-06-08,9104.7197265625,9034.9697265625,9039.9501953125,9069.599609375,49410000,9069.599609375
1998-06-09,9086.5400390625,9014.5400390625,9070.58984375,9049.919921875,45310000,9049.919921875
1998-06-10,9096.0,8952.26953125,9050.169921875,8971.7001953125,62720000,8971.7001953125
1998-06-11,8993.6201171875,8808.5302734375,8971.7001953125,8811.76953125,59840000,8811.76953125
1998-06-12,8834.9404296875,8684.2197265625,8811.76953125,8834.9404296875,59700000,8834.9404296875
1998-06-15,8831.9501953125,8623.1904296875,8831.9501953125,8627.9296875,58000000,8627.9296875
1998-06-16,8675.509765625,8569.8798828125,8635.150390625,8665.2900390625,68610000,8665.2900390625
1998-06-17,8892.48046875,8665.73046875,8666.23046875,8829.4599609375,72940000,8829.4599609375
1998-06-18,8853.8701171875,8793.330078125,8824.919921875,8813.009765625,64310000,8813.009765625
1998-06-19,8861.83984375,8688.9599609375,8812.76953125,8712.8701171875,79840000,8712.8701171875
1998-06-22,8763.6904296875,8684.2197265625,8711.740234375,8711.1298828125,45540000,8711.1298828125
1998-06-23,8830.4501953125,8713.3701171875,8713.3701171875,8828.4599609375,54910000,8828.4599609375
1998-06-24,8934.330078125,8777.8896484375,8829.2099609375,8923.8701171875,73650000,8923.8701171875
1998-06-25,9025.009765625,8915.400390625,8923.8701171875,8935.580078125,68640000,8935.580078125
1998-06-26,8991.6298828125,8934.080078125,8934.259765625,8944.5400390625,52140000,8944.5400390625
1998-06-29,9052.66015625,8945.5400390625,8945.5400390625,8997.3603515625,50170000,8997.3603515625
1998-06-30,9020.51953125,8929.599609375,8994.7197265625,8952.01953125,61360000,8952.01953125
1998-07-01,9049.169921875,8958.990234375,8958.990234375,9048.669921875,66790000,9048.669921875
1998-07-02,9047.6796875,9003.330078125,9047.6796875,9025.259765625,50060000,9025.259765625
1998-07-06,9091.76953125,9000.58984375,9023.0595703125,9091.76953125,48820000,9091.76953125
1998-07-07,9150.8095703125,9067.1103515625,9091.26953125,9085.0400390625,56520000,9085.0400390625
1998-07-08,9184.4404296875,9084.2998046875,9086.2900390625,9174.9697265625,59980000,9174.9697265625
1998-07-09,9174.9697265625,9065.6103515625,9174.9697265625,9089.7802734375,65780000,9089.7802734375
1998-07-10,9135.599609375,9029.7900390625,9090.8095703125,9105.740234375,67280000,9105.740234375
1998-07-13,9132.76953125,9073.2998046875,9107.0302734375,9096.2099609375,57050000,9096.2099609375
1998-07-14,9256.6103515625,9098.5302734375,9100.0703125,9245.5400390625,61490000,9245.5400390625
1998-07-15,9305.5302734375,9228.0302734375,9246.5703125,9234.4697265625,75860000,9234.4697265625
1998-07-16,9332.3095703125,9206.150390625,9233.23046875,9328.1904296875,63190000,9328.1904296875
1998-07-17,9354.7099609375,9310.169921875,9328.1904296875,9337.9697265625,56870000,9337.9697265625
1998-07-20,9367.83984375,9264.58984375,9340.5498046875,9295.75,58490000,9295.75
1998-07-21,9344.669921875,9173.9697265625,9296.259765625,9190.1904296875,75250000,9190.1904296875
1998-07-22,9186.3701171875,9075.099609375,9185.7099609375,9128.91015625,90780000,9128.91015625
1998-07-23,9156.4599609375,8932.98046875,9130.4599609375,8932.98046875,9440000,8932.98046875
1998-07-24,8998.3798828125,8863.2099609375,8934.51953125,8937.3603515625,83960000,8937.3603515625
1998-07-27,9028.240234375,8855.740234375,8937.3603515625,9028.240234375,73130000,9028.240234375
1998-07-28,9028.5,8816.08984375,9028.5,8934.7802734375,77500000,8934.7802734375
1998-07-29,9001.2099609375,8880.7099609375,8935.8095703125,8914.9599609375,66510000,8914.9599609375
1998-07-30,9041.3701171875,8913.41015625,8913.41015625,9026.9501953125,73500000,9026.9501953125
1998-07-31,9030.0400390625,8828.1904296875,9026.9501953125,8883.2900390625,75420000,8883.2900390625
1998-08-03,8886.1201171875,8785.9697265625,8883.2900390625,8786.740234375,65830000,8786.740234375
1998-08-04,8857.0302734375,8487.3095703125,8788.7998046875,8487.3095703125,96980000,8487.3095703125
1998-08-05,8574.849609375,8361.919921875,8486.01953125,8546.7802734375,98760000,8546.7802734375
1998-08-06,8593.3798828125,8486.01953125,8546.1298828125,8577.6796875,77090000,8577.6796875
1998-08-07,8710.01953125,8552.9599609375,8579.2197265625,8598.01953125,80620000,8598.01953125
1998-08-10,8635.349609375,8543.1796875,8596.73046875,8574.849609375,59290000,8574.849609375
1998-08-11,8570.83984375,8316.8701171875,8570.83984375,8462.849609375,90960000,8462.849609375
1998-08-12,8564.5498046875,8460.0595703125,8462.6298828125,8552.9599609375,72300000,8552.9599609375
1998-08-13,8603.4296875,8459.5,8550.7001953125,8459.5,71100000,8459.5
1998-08-14,8556.5703125,8380.7197265625,8458.990234375,8425.0,83000000,8425.0
1998-08-17,8574.849609375,8368.6201171875,8419.9599609375,8574.849609375,67560000,8574.849609375
1998-08-18,8730.6103515625,8568.1103515625,8572.490234375,8714.650390625,66320000,8714.650390625
1998-08-19,8753.7802734375,8663.41015625,8712.7001953125,8693.2802734375,55810000,8693.2802734375
1998-08-20,8694.5703125,8604.9697265625,8694.0498046875,8611.41015625,60590000,8611.41015625
1998-08-21,8608.0595703125,8328.2001953125,8607.7998046875,8533.650390625,83410000,8533.650390625
1998-08-24,8619.1298828125,8502.759765625,8533.650390625,8566.6103515625,61940000,8566.6103515625
1998-08-25,8689.419921875,8538.5400390625,8568.41015625,8602.650390625,65560000,8602.650390625
1998-08-26,8600.9296875,8467.48046875,8600.9296875,8523.349609375,67770000,8523.349609375
1998-08-27,8518.349609375,8164.18994140625,8518.08984375,8165.990234375,104250000,8165.990234375
1998-08-28,8244.51953125,8011.52001953125,8164.18017578125,8051.68017578125,94630000,8051.68017578125
1998-08-31,8095.4501953125,7539.06982421875,8052.4501953125,7539.06982421875,117890000,7539.06982421875
1998-09-01,7897.97021484375,7400.2998046875,7545.759765625,7827.43017578125,147170000,7827.43017578125
1998-09-02,7952.56005859375,7767.43994140625,7824.169921875,7782.3701171875,95880000,7782.3701171875
1998-09-03,7781.33984375,7578.4599609375,7781.33984375,7682.22021484375,108280000,7682.22021484375
1998-09-04,7760.75,7495.81005859375,7685.0498046875,7640.25,96750000,7640.25
1998-09-08,8033.14013671875,7645.14013671875,7645.14013671875,8020.77978515625,100540000,8020.77978515625
1998-09-09,8030.56982421875,7851.89013671875,8020.77978515625,7865.02001953125,85190000,7865.02001953125
1998-09-10,7858.06982421875,7519.5,7858.06982421875,7615.5400390625,101550000,7615.5400390625
1998-09-11,7817.39013671875,7518.990234375,7612.18017578125,7795.5,91320000,7795.5
1998-09-14,8039.06005859375,7796.52978515625,7796.52978515625,7945.35009765625,89750000,7945.35009765625
1998-09-15,8035.72021484375,7881.5,7945.08984375,8024.39013671875,72890000,8024.39013671875
1998-09-16,8102.919921875,7962.85009765625,8026.1298828125,8089.77978515625,88360000,8089.77978515625
1998-09-17,8078.14990234375,7854.4599609375,8078.14990234375,7873.77001953125,71890000,7873.77001953125
1998-09-18,7930.669921875,7827.93994140625,7876.35009765625,7895.66015625,99090000,7895.66015625
1998-09-21,7945.35009765625,7711.0498046875,7889.330078125,7933.25,77720000,7933.25
1998-09-22,7986.7998046875,7855.75,7934.27978515625,7897.2001953125,70850000,7897.2001953125
1998-09-23,8160.58984375,7896.43017578125,7897.2001953125,8154.41015625,94270000,8154.41015625
1998-09-24,8182.47021484375,7935.81982421875,8152.35009765625,8001.990234375,83180000,8001.990234375
1998-09-25,8086.43994140625,7889.990234375,8001.990234375,8028.77001953125,79140000,8028.77001953125
1998-09-28,8160.330078125,8026.169921875,8026.169921875,8108.83984375,74480000,8108.83984375
1998-09-29,8150.5498046875,8015.6298828125,8109.8701171875,8080.52001953125,81200000,8080.52001953125
1998-09-30,8079.490234375,7825.3701171875,8079.490234375,7842.6201171875,87640000,7842.6201171875
1998-10-01,7841.330078125,7582.83984375,7841.330078125,7632.52978515625,100930000,7632.52978515625
1998-10-02,7818.16015625,7530.31005859375,7631.240234375,7784.68994140625,102730000,7784.68994140625
1998-10-05,7788.0400390625,7551.68017578125,7787.009765625,7726.240234375,98080000,7726.240234375
1998-10-06,7880.97998046875,7683.509765625,7733.97021484375,7742.97998046875,91560000,7742.97998046875
1998-10-07,7858.31982421875,7629.18017578125,7745.18017578125,7741.68994140625,105820000,7741.68994140625
1998-10-08,7756.3701171875,7467.490234375,7734.47998046875,7731.91015625,138480000,7731.91015625
1998-10-09,7917.27978515625,7666.509765625,7734.740234375,7899.52001953125,101640000,7899.52001953125
1998-10-12,8084.64013671875,7900.5498046875,7900.5498046875,8001.47021484375,74370000,8001.47021484375
1998-10-13,8009.97021484375,7884.58984375,8002.5,7938.14013671875,78690000,7938.14013671875
1998-10-14,8048.330078125,7878.14990234375,7938.14013671875,7968.77978515625,80570000,7968.77978515625
1998-10-15,8347.759765625,7920.1201171875,7966.97021484375,8299.3603515625,99690000,8299.3603515625
1998-10-16,8429.3798828125,8300.3896484375,8300.3896484375,8416.759765625,126790000,8416.759765625
1998-10-19,8515.3701171875,8388.9599609375,8415.48046875,8466.4501953125,72630000,8466.4501953125
1998-10-20,8652.8603515625,8471.8603515625,8471.8603515625,8505.849609375,99750000,8505.849609375
1998-10-21,8561.9697265625,8446.1201171875,8504.669921875,8519.23046875,81660000,8519.23046875
1998-10-22,8555.7900390625,8422.169921875,8519.0302734375,8533.1396484375,71460000,8533.1396484375
1998-10-23,8531.33984375,8426.8095703125,8531.33984375,8452.2900390625,64440000,8452.2900390625
1998-10-26,8521.0400390625,8408.009765625,8448.9501953125,8432.2099609375,57130000,8432.2099609375
1998-10-27,8533.1396484375,8346.2197265625,8433.240234375,8366.0400390625,75880000,8366.0400390625
1998-10-28,8432.98046875,8328.7099609375,8365.26953125,8371.9697265625,61660000,8371.9697265625
1998-10-29,8496.3203125,8352.400390625,8371.2197265625,8495.0302734375,61420000,8495.0302734375
1998-10-30,8659.8095703125,8498.1201171875,8498.1201171875,8592.099609375,70950000,8592.099609375
1998-11-02,8742.9697265625,8595.7001953125,8595.7001953125,8706.150390625,80840000,8706.150390625
1998-11-03,8744.51953125,8677.580078125,8706.669921875,8706.150390625,75340000,8706.150390625
1998-11-04,8854.4501953125,8708.4697265625,8708.4697265625,8783.1396484375,87020000,8783.1396484375
1998-11-05,8917.26953125,8714.91015625,8782.1103515625,8915.4697265625,78000000,8915.4697265625
1998-11-06,8990.91015625,8897.1904296875,8915.33984375,8975.4599609375,67750000,8975.4599609375
1998-11-09,8985.5,8845.9599609375,8971.9697265625,8897.9599609375,61020000,8897.9599609375
1998-11-10,8928.349609375,8854.7099609375,8895.169921875,8863.98046875,72800000,8863.98046875
1998-11-11,8936.0703125,8792.66015625,8863.98046875,8823.8203125,71300000,8823.8203125
1998-11-12,8907.75,8810.9404296875,8822.3203125,8829.740234375,58850000,8829.740234375
1998-11-13,8925.509765625,8829.83984375,8830.6103515625,8919.58984375,56060000,8919.58984375
1998-11-16,9030.2998046875,8920.8798828125,8921.1396484375,9011.25,68030000,9011.25
1998-11-17,9103.16015625,8929.1201171875,9010.990234375,8986.2802734375,83800000,8986.2802734375
1998-11-18,9041.1103515625,8957.1796875,8978.6201171875,9041.1103515625,63440000,9041.1103515625
1998-11-19,9087.7197265625,9010.73046875,9039.830078125,9056.0498046875,64210000,9056.0498046875
1998-11-20,9161.349609375,9058.6201171875,9058.6201171875,9159.5498046875,75920000,9159.5498046875
1998-11-23,9374.26953125,9159.2900390625,9159.5498046875,9374.26953125,84080000,9374.26953125
1998-11-24,9380.2001953125,9289.0498046875,9371.51953125,9301.150390625,81140000,9301.150390625
1998-11-25,9318.150390625,9252.490234375,9300.7802734375,9314.2802734375,58200000,9314.2802734375
1998-11-27,9346.2099609375,9304.5,9311.849609375,9333.080078125,29010000,9333.080078125
